Customer Id,Order date,Order Id,Product Id,Segment,Ship date,Ship mode,Discount,Postal code,Profit,Quantity,Row Id,Sales
597,2022-11-28,7819,159,Home Office,2022-11-22,First Class,0.01,59626,78.89,4,7819,3973.19
406,2025-03-22,7820,607,Consumer,2023-05-15,Standard Class,0.03,80530,698.87,6,7820,3748.61
127,2024-07-26,7821,770,Corporate,2025-03-23,Second Class,0.35,23942,554.07,4,7821,4860.79
432,2023-05-14,7822,1603,Consumer,2023-06-07,Second Class,0.28,04357,1622.53,1,7822,4883.84
330,2025-07-23,7823,1408,Consumer,2023-01-27,Same Day,0.34,27123,1036.51,5,7823,2414.17
511,2024-07-21,7824,1218,Home Office,2024-07-12,Second Class,0.48,77878,1980.42,8,7824,763.62
662,2022-08-21,7825,1222,Corporate,2025-08-05,Standard Class,0.14,02411,143.42,9,7825,1629.1
586,2025-02-21,7826,863,Corporate,2022-09-28,Standard Class,0.07,13526,369.96,6,7826,4763.3
254,2024-03-27,7827,1757,Consumer,2023-01-28,First Class,0.45,76990,478.54,5,7827,947.81
70,2024-12-13,7828,964,Corporate,2023-01-07,First Class,0.3,83280,1699.28,1,7828,2276.17
553,2023-06-06,7829,1003,Home Office,2025-04-30,First Class,0.41,67721,1746.98,8,7829,3720.37
415,2023-01-31,7830,1729,Home Office,2024-03-22,First Class,0.39,87354,1530.32,1,7830,451.95
531,2025-05-15,7831,1493,Consumer,2023-02-12,Standard Class,0.4,52202,1218.84,1,7831,3499.29
548,2025-05-31,7832,1872,Consumer,2023-12-06,Standard Class,0.21,62285,-330.15,9,7832,3995.99
172,2024-04-01,7833,1108,Corporate,2025-07-25,First Class,0.43,81765,379.04,6,7833,3955.55
33,2024-08-05,7834,1700,Home Office,2025-02-12,Standard Class,0.1,97265,-111.66,5,7834,3143.99
123,2022-12-08,7835,1356,Home Office,2022-10-12,First Class,0.14,18884,1738.71,7,7835,1519.47
788,2025-02-18,7836,1764,Corporate,2023-06-06,Standard Class,0.01,17627,1504.49,9,7836,420.29
407,2024-04-16,7837,846,Consumer,2023-03-19,Second Class,0.49,12929,460.71,6,7837,4224.12
372,2023-03-15,7838,1068,Consumer,2024-12-10,Standard Class,0.42,60426,116.64,8,7838,1306.16
87,2024-10-30,7839,745,Corporate,2024-04-10,Second Class,0.5,83920,1888.14,4,7839,4475.08
121,2024-08-24,7840,36,Corporate,2025-06-07,Same Day,0.42,87176,357.38,5,7840,3391.25
678,2023-11-14,7841,871,Home Office,2024-04-10,Second Class,0.45,87272,178.94,9,7841,2503.16
40,2022-08-29,7842,77,Consumer,2022-09-06,Second Class,0.47,47026,502.83,5,7842,2575.81
598,2024-07-02,7843,1369,Home Office,2024-05-07,First Class,0.01,33103,862.65,8,7843,1085.82
770,2025-05-12,7844,1176,Home Office,2022-10-31,Standard Class,0.08,17299,1435.79,2,7844,553.37
223,2024-09-26,7845,1424,Consumer,2024-06-17,Standard Class,0.24,72158,66.84,8,7845,3596.36
657,2024-12-20,7846,868,Consumer,2024-01-16,Second Class,0.18,63170,-405.66,6,7846,1762.34
638,2023-03-22,7847,173,Corporate,2022-12-05,Second Class,0.19,09455,86.19,5,7847,10.83
672,2024-06-28,7848,1562,Corporate,2025-02-16,First Class,0.19,53258,1023.24,6,7848,4822.65
323,2025-06-12,7849,16,Home Office,2023-03-29,Same Day,0.18,63396,440.29,8,7849,4551.68
349,2022-09-11,7850,1441,Corporate,2023-02-19,Same Day,0.41,91918,1259.82,1,7850,3793.85
644,2025-07-08,7851,395,Consumer,2022-11-03,Second Class,0.09,13526,30.72,9,7851,4288.9
243,2022-09-27,7852,332,Home Office,2024-09-02,Same Day,0.4,50872,297.3,4,7852,678.23
782,2025-07-16,7853,1429,Consumer,2023-10-19,Second Class,0.38,30206,158.45,2,7853,1698.77
16,2023-11-03,7854,78,Home Office,2022-12-05,Standard Class,0.28,52321,-99.89,3,7854,1694.5
125,2025-04-25,7855,88,Consumer,2024-06-05,Same Day,0.17,67721,-407.44,8,7855,3732.6
28,2024-12-21,7856,1213,Corporate,2025-05-23,First Class,0.47,47865,1654.82,2,7856,4144.96
518,2024-08-29,7857,614,Corporate,2025-01-30,First Class,0.28,86977,1078.14,9,7857,4788.61
450,2023-05-30,7858,1760,Corporate,2025-06-09,Same Day,0.44,11633,554.66,8,7858,1855.54
729,2025-01-25,7859,1096,Corporate,2023-07-27,Second Class,0.09,51667,22.75,9,7859,4885.6
221,2022-11-04,7860,208,Home Office,2023-12-13,Standard Class,0.21,18884,1919.27,3,7860,4633.0
338,2024-02-14,7861,881,Consumer,2024-04-12,Second Class,0.24,96165,539.65,7,7861,3679.74
181,2023-11-15,7862,1019,Home Office,2022-09-22,Standard Class,0.18,70447,406.42,4,7862,2771.18
351,2023-04-05,7863,169,Home Office,2025-04-14,Same Day,0.1,97192,-314.29,5,7863,447.34
674,2024-12-18,7864,312,Consumer,2023-11-10,Same Day,0.23,87354,1510.6,5,7864,2391.37
177,2023-08-09,7865,1608,Consumer,2023-07-08,First Class,0.12,99389,24.77,9,7865,3267.46
506,2023-04-14,7866,1295,Corporate,2023-10-21,Standard Class,0.26,05296,373.58,6,7866,4469.65
598,2023-04-19,7867,913,Corporate,2023-11-05,First Class,0.42,48993,267.92,2,7867,1264.81
613,2023-07-25,7868,1641,Consumer,2023-04-30,Same Day,0.23,74173,753.95,9,7868,2197.09
340,2025-07-15,7869,526,Corporate,2023-01-09,Second Class,0.07,35603,961.49,1,7869,2077.86
646,2023-06-16,7870,1830,Corporate,2024-08-28,Standard Class,0.34,81765,728.33,7,7870,4039.91
335,2025-03-13,7871,788,Home Office,2024-12-28,First Class,0.45,10500,1592.89,2,7871,2212.34
172,2024-01-16,7872,1609,Home Office,2023-07-29,First Class,0.39,04073,604.24,9,7872,2285.67
544,2022-10-16,7873,1322,Consumer,2025-06-20,Same Day,0.32,07988,-45.89,8,7873,4835.64
773,2023-01-25,7874,1481,Home Office,2022-12-23,Standard Class,0.17,19236,1249.5,8,7874,1637.23
768,2025-03-17,7875,1284,Corporate,2023-02-17,Same Day,0.44,63667,182.29,7,7875,1684.32
686,2023-08-14,7876,1477,Corporate,2023-11-17,Same Day,0.1,58455,1120.84,2,7876,3769.16
677,2025-04-16,7877,1823,Consumer,2022-12-12,Standard Class,0.41,04642,-107.89,6,7877,1687.69
173,2024-01-20,7878,1694,Corporate,2023-02-21,Standard Class,0.04,75229,782.41,3,7878,4833.97
513,2024-05-10,7879,1095,Consumer,2024-05-14,First Class,0.18,59816,1682.51,4,7879,4278.92
389,2022-09-07,7880,596,Consumer,2022-08-31,Same Day,0.09,97967,207.39,3,7880,3964.7
160,2025-06-01,7881,1237,Corporate,2023-01-29,Same Day,0.22,86938,912.81,3,7881,2732.35
271,2025-01-05,7882,858,Corporate,2024-10-28,Same Day,0.32,21288,1068.69,9,7882,3950.99
284,2024-07-16,7883,306,Home Office,2023-02-19,Standard Class,0.19,02411,55.58,2,7883,4345.64
779,2022-12-05,7884,953,Corporate,2022-10-04,Same Day,0.33,11633,773.19,2,7884,1558.07
448,2023-03-31,7885,162,Corporate,2025-06-14,Standard Class,0.43,78316,353.03,2,7885,1302.14
458,2025-05-16,7886,337,Corporate,2024-04-18,Second Class,0.32,05905,-89.0,8,7886,2819.25
454,2022-08-25,7887,1873,Consumer,2024-09-04,First Class,0.13,78611,-338.77,8,7887,4797.72
623,2023-03-19,7888,1758,Home Office,2025-06-12,Same Day,0.15,72158,1553.11,5,7888,4031.45
542,2024-03-11,7889,1155,Corporate,2024-06-20,Standard Class,0.08,80562,220.7,5,7889,353.02
273,2024-10-01,7890,1147,Home Office,2023-10-26,First Class,0.43,68148,-86.16,9,7890,3982.53
522,2025-03-16,7891,1481,Consumer,2025-04-08,Second Class,0.19,76523,1305.8,4,7891,2176.92
129,2025-02-19,7892,150,Home Office,2024-08-03,First Class,0.45,95631,1775.27,2,7892,1090.35
254,2024-03-23,7893,276,Consumer,2024-03-06,Standard Class,0.06,11443,-415.94,2,7893,432.03
686,2023-01-30,7894,258,Consumer,2024-07-30,Standard Class,0.09,36843,-41.48,2,7894,4342.55
453,2024-09-09,7895,967,Corporate,2023-02-17,Standard Class,0.34,58170,546.96,6,7895,4121.74
45,2024-08-29,7896,1627,Home Office,2023-03-07,Same Day,0.24,10804,-280.95,3,7896,998.64
671,2025-08-01,7897,203,Corporate,2024-08-02,Second Class,0.11,59700,1953.72,7,7897,23.48
190,2023-11-12,7898,439,Corporate,2023-02-21,First Class,0.21,23438,-470.38,2,7898,4124.43
513,2023-09-18,7899,870,Home Office,2025-03-12,Second Class,0.47,38792,1886.52,2,7899,3179.2
373,2022-10-10,7900,1296,Consumer,2023-10-03,First Class,0.2,88500,112.9,3,7900,2370.02
48,2024-12-16,7901,709,Home Office,2025-01-07,Same Day,0.05,47285,725.78,7,7901,150.4
586,2024-06-14,7902,1624,Corporate,2024-01-23,First Class,0.24,20921,1196.81,3,7902,2762.65
326,2022-08-22,7903,699,Corporate,2023-01-02,Second Class,0.29,24719,818.09,3,7903,3947.61
152,2025-07-28,7904,1102,Home Office,2023-09-01,Second Class,0.38,75090,195.68,7,7904,2983.51
447,2023-08-18,7905,1709,Home Office,2024-06-01,Standard Class,0.19,32024,608.86,2,7905,3593.83
101,2023-11-03,7906,1823,Consumer,2024-04-17,Same Day,0.43,34146,362.69,5,7906,2413.61
262,2024-07-11,7907,580,Home Office,2024-08-08,Same Day,0.31,47846,1779.35,5,7907,3542.37
315,2022-11-25,7908,1640,Corporate,2023-06-22,Same Day,0.34,32534,769.4,5,7908,490.29
524,2025-06-23,7909,1708,Home Office,2023-01-09,Second Class,0.46,60926,-25.7,7,7909,3445.5
654,2025-01-21,7910,414,Consumer,2023-04-07,Second Class,0.06,33865,668.84,1,7910,2834.48
317,2024-11-03,7911,172,Corporate,2024-10-20,Standard Class,0.29,21288,1465.11,2,7911,3319.64
83,2022-08-30,7912,598,Corporate,2023-09-03,Standard Class,0.21,18034,458.97,8,7912,2500.83
133,2023-08-30,7913,459,Home Office,2024-01-02,Same Day,0.34,64898,1768.16,5,7913,1050.72
654,2024-03-19,7914,433,Corporate,2024-01-13,Standard Class,0.31,41950,1400.82,5,7914,467.01
335,2023-05-21,7915,406,Consumer,2025-02-28,Standard Class,0.31,21290,-490.21,2,7915,2431.99
227,2024-11-03,7916,698,Consumer,2022-08-17,Standard Class,0.5,74652,919.99,5,7916,3729.55
640,2024-12-23,7917,1751,Consumer,2023-02-09,First Class,0.5,77368,1160.54,6,7917,3664.48
493,2023-04-09,7918,809,Home Office,2025-07-30,Second Class,0.44,83431,1718.34,2,7918,3427.41
129,2024-12-07,7919,1772,Consumer,2023-01-28,Standard Class,0.1,85063,949.61,7,7919,3773.74
22,2024-09-28,7920,1797,Consumer,2024-07-17,Same Day,0.4,46567,1762.6,2,7920,2848.6
320,2022-11-18,7921,429,Consumer,2025-04-11,First Class,0.26,51834,819.7,3,7921,1720.13
409,2023-08-22,7922,1672,Consumer,2025-06-13,Standard Class,0.29,89851,515.35,7,7922,3665.82
504,2023-04-09,7923,254,Home Office,2024-03-26,Standard Class,0.12,54664,1371.69,8,7923,4537.89
433,2024-09-23,7924,276,Home Office,2025-05-08,Second Class,0.25,55747,858.12,7,7924,1850.24
385,2022-11-07,7925,1810,Home Office,2025-01-27,Second Class,0.5,99074,796.1,8,7925,2982.8
59,2025-05-10,7926,1549,Corporate,2023-03-09,Standard Class,0.06,80530,-75.24,4,7926,1312.7
282,2022-11-02,7927,161,Consumer,2024-03-18,Standard Class,0.43,59816,1571.55,4,7927,3311.99
89,2022-11-20,7928,747,Consumer,2024-08-17,First Class,0.28,49299,1974.06,8,7928,4338.2
180,2022-10-19,7929,1733,Home Office,2023-10-08,First Class,0.11,31352,1074.38,8,7929,4914.76
8,2024-12-10,7930,1534,Home Office,2024-02-25,Standard Class,0.22,08840,191.11,2,7930,2336.94
578,2025-03-17,7931,320,Consumer,2024-01-08,Standard Class,0.09,74652,1671.3,6,7931,2418.74
224,2024-11-23,7932,1831,Consumer,2023-04-03,Second Class,0.37,78597,1544.7,4,7932,4844.15
274,2022-12-01,7933,1520,Home Office,2023-06-04,Same Day,0.44,80853,214.73,9,7933,843.87
689,2025-03-24,7934,903,Corporate,2023-04-15,Standard Class,0.03,20318,-453.02,5,7934,3722.97
600,2022-11-23,7935,605,Home Office,2024-03-13,Same Day,0.01,70100,-392.64,7,7935,2162.82
228,2023-12-19,7936,293,Corporate,2024-08-05,Same Day,0.06,75228,680.59,1,7936,4279.38
592,2024-04-30,7937,907,Home Office,2023-02-10,Standard Class,0.1,66714,564.56,8,7937,2812.56
454,2023-01-30,7938,151,Corporate,2024-08-03,Second Class,0.07,59680,1279.83,5,7938,1710.82
679,2024-01-08,7939,1224,Corporate,2023-02-18,Second Class,0.34,03517,682.47,5,7939,2522.87
460,2025-05-09,7940,1883,Home Office,2022-09-20,First Class,0.06,20318,1596.2,9,7940,4089.12
493,2024-08-28,7941,1690,Home Office,2022-12-22,Standard Class,0.19,04229,-25.21,8,7941,3516.92
139,2024-06-26,7942,265,Consumer,2022-08-23,Same Day,0.11,07055,67.43,2,7942,4374.5
196,2024-02-06,7943,1071,Home Office,2024-10-28,Same Day,0.01,59720,1572.64,3,7943,4005.79
443,2025-08-05,7944,327,Corporate,2022-10-12,First Class,0.18,78823,1502.95,1,7944,582.62
47,2023-02-13,7945,486,Corporate,2024-07-23,First Class,0.16,86938,-393.5,9,7945,3714.8
392,2024-03-04,7946,902,Corporate,2023-12-01,Standard Class,0.45,25304,1253.85,1,7946,3836.83
36,2023-04-03,7947,898,Home Office,2025-07-01,Same Day,0.24,24966,1922.23,8,7947,2777.88
572,2023-08-16,7948,831,Consumer,2023-03-04,Second Class,0.43,04073,1067.59,1,7948,1711.03
398,2023-03-12,7949,1716,Home Office,2025-08-09,Standard Class,0.39,58749,601.26,5,7949,1370.04
506,2025-06-29,7950,911,Consumer,2025-08-12,Same Day,0.19,61315,449.71,8,7950,3657.53
564,2022-10-12,7951,1103,Corporate,2024-04-04,Same Day,0.47,44557,795.45,2,7951,2623.45
506,2023-07-16,7952,1137,Corporate,2023-07-07,Second Class,0.14,69472,111.15,6,7952,1090.12
768,2023-04-13,7953,936,Corporate,2025-05-24,Second Class,0.43,87606,1191.54,5,7953,2202.8
126,2022-11-05,7954,1132,Corporate,2023-02-09,First Class,0.1,92953,-329.27,7,7954,871.6
487,2023-02-24,7955,131,Corporate,2025-01-25,Standard Class,0.05,78382,657.01,4,7955,1184.99
433,2025-07-21,7956,1879,Corporate,2023-08-02,Standard Class,0.44,34708,1846.75,3,7956,3331.29
323,2023-08-23,7957,47,Corporate,2023-02-14,Standard Class,0.06,41560,1509.26,5,7957,1896.97
228,2022-10-02,7958,26,Corporate,2024-02-02,Same Day,0.03,26506,1486.49,9,7958,2465.09
568,2023-01-29,7959,1425,Home Office,2022-10-12,Second Class,0.34,85063,1070.57,3,7959,4961.1
501,2024-01-06,7960,402,Consumer,2023-08-31,First Class,0.08,31226,770.06,2,7960,147.51
283,2025-01-31,7961,1279,Home Office,2025-06-28,First Class,0.14,20092,227.87,3,7961,4155.58
581,2025-04-28,7962,1274,Corporate,2024-12-25,Same Day,0.12,92108,-408.56,1,7962,1148.83
764,2023-03-15,7963,203,Consumer,2023-05-04,Same Day,0.21,06620,684.4,6,7963,121.16
597,2023-12-02,7964,1134,Home Office,2024-10-29,First Class,0.49,58530,1654.9,6,7964,228.24
108,2023-08-09,7965,1301,Corporate,2024-02-08,Standard Class,0.11,50172,-97.05,1,7965,1511.04
260,2023-09-20,7966,1064,Corporate,2025-07-19,Same Day,0.06,90190,-23.1,4,7966,1995.42
676,2022-11-21,7967,665,Home Office,2022-11-02,Second Class,0.11,12777,1658.12,4,7967,4863.6
371,2024-03-10,7968,1185,Home Office,2025-08-10,Second Class,0.26,13584,1592.87,5,7968,281.09
349,2025-03-03,7969,1081,Home Office,2025-05-13,Second Class,0.18,88351,1076.96,5,7969,2233.5
784,2024-04-14,7970,711,Home Office,2023-12-08,Same Day,0.16,80530,1041.43,2,7970,1083.56
104,2023-07-24,7971,253,Consumer,2024-03-20,Standard Class,0.25,32800,105.82,4,7971,2809.5
716,2023-12-11,7972,557,Corporate,2023-05-24,Standard Class,0.09,90722,93.06,7,7972,3074.69
54,2023-07-26,7973,272,Corporate,2023-03-01,Second Class,0.43,60336,1148.13,5,7973,4187.0
430,2023-12-01,7974,1548,Corporate,2025-05-16,Second Class,0.07,62086,1084.03,2,7974,3177.33
716,2022-12-11,7975,195,Consumer,2024-02-10,Same Day,0.1,51671,1585.87,7,7975,410.9
235,2024-08-23,7976,1354,Home Office,2023-10-17,Standard Class,0.42,25018,-94.51,8,7976,3009.13
519,2022-08-29,7977,898,Consumer,2025-02-13,Second Class,0.36,52321,1612.58,1,7977,4450.58
688,2023-10-21,7978,95,Home Office,2023-06-26,Standard Class,0.02,86801,305.34,8,7978,644.67
384,2025-06-19,7979,1284,Home Office,2022-12-18,Standard Class,0.17,76102,650.23,8,7979,1509.02
348,2025-06-07,7980,1099,Corporate,2022-08-24,Same Day,0.2,31352,808.99,1,7980,1910.64
633,2023-07-19,7981,1683,Consumer,2023-07-31,Same Day,0.06,23438,220.74,2,7981,2752.98
333,2025-04-15,7982,1137,Home Office,2023-05-31,First Class,0.1,99022,1012.81,9,7982,1793.71
460,2023-01-10,7983,288,Consumer,2024-12-14,Same Day,0.23,33273,741.01,7,7983,628.74
626,2024-08-16,7984,1127,Consumer,2023-03-03,First Class,0.48,63396,-424.01,5,7984,826.05
634,2025-04-22,7985,905,Consumer,2025-08-01,Second Class,0.22,43954,628.34,5,7985,1731.65
767,2025-05-12,7986,360,Home Office,2024-02-13,First Class,0.29,05100,103.07,4,7986,4238.55
36,2025-04-15,7987,849,Consumer,2025-07-03,Second Class,0.39,88500,1641.57,2,7987,2486.67
753,2023-04-28,7988,928,Consumer,2023-10-31,Standard Class,0.12,39132,1913.68,9,7988,1221.37
597,2024-03-11,7989,1162,Home Office,2024-06-03,Same Day,0.45,07174,910.31,2,7989,1428.52
248,2023-08-15,7990,926,Home Office,2025-06-16,First Class,0.34,62162,461.6,4,7990,3529.09
690,2024-08-09,7991,1432,Consumer,2023-06-04,Same Day,0.45,33925,982.45,9,7991,3946.97
618,2024-05-31,7992,1742,Corporate,2024-07-29,Same Day,0.29,72158,1086.34,1,7992,1900.18
515,2023-05-01,7993,1423,Consumer,2024-07-07,First Class,0.45,65741,1410.42,3,7993,4299.02
552,2022-11-25,7994,1191,Corporate,2023-04-05,Same Day,0.05,08840,980.59,6,7994,3738.77
65,2023-04-04,7995,1849,Consumer,2025-03-04,Same Day,0.17,89851,-394.79,9,7995,4399.39
396,2025-02-06,7996,769,Consumer,2022-11-18,Standard Class,0.29,38792,1544.66,1,7996,378.53
173,2022-10-25,7997,1365,Home Office,2024-04-01,Second Class,0.11,62071,1144.01,3,7997,247.44
480,2024-09-12,7998,976,Consumer,2024-11-27,First Class,0.26,55761,764.47,1,7998,807.9
444,2024-01-30,7999,1717,Consumer,2024-06-18,Standard Class,0.48,80853,642.24,4,7999,2738.65
694,2025-04-26,8000,1244,Consumer,2023-02-13,Second Class,0.46,77678,1101.08,1,8000,2515.21
508,2023-06-09,8001,1395,Home Office,2024-02-26,Standard Class,0.11,62892,1698.52,8,8001,3869.39
273,2023-09-11,8002,401,Corporate,2023-11-29,Standard Class,0.3,97111,442.16,6,8002,311.96
473,2025-02-07,8003,229,Home Office,2023-02-25,Standard Class,0.15,33599,732.88,4,8003,2764.09
680,2023-06-04,8004,678,Home Office,2022-10-15,First Class,0.04,65259,750.8,6,8004,2235.33
101,2025-06-01,8005,1396,Corporate,2025-08-06,Second Class,0.42,16456,-193.76,1,8005,712.68
222,2025-02-20,8006,1072,Home Office,2023-05-06,Same Day,0.35,17627,-271.21,9,8006,4576.11
109,2024-01-22,8007,54,Consumer,2025-02-24,First Class,0.42,53258,1464.58,3,8007,2360.23
226,2024-04-27,8008,1291,Corporate,2025-02-22,First Class,0.21,34293,1282.99,5,8008,878.94
143,2023-11-14,8009,1684,Home Office,2023-11-20,First Class,0.41,68740,1608.61,6,8009,2222.2
270,2024-02-11,8010,565,Corporate,2023-09-30,Standard Class,0.31,13248,1918.39,2,8010,4737.58
220,2023-01-01,8011,1584,Home Office,2024-08-19,First Class,0.39,31142,-389.47,3,8011,960.03
606,2024-02-26,8012,1152,Corporate,2024-06-26,Second Class,0.17,46237,523.8,4,8012,2493.35
558,2023-01-03,8013,1335,Consumer,2023-03-12,Standard Class,0.33,25018,651.76,7,8013,1003.24
740,2025-01-16,8014,1390,Home Office,2025-08-12,Same Day,0.41,16604,-268.89,3,8014,1269.7
61,2023-04-03,8015,1561,Corporate,2023-11-07,Second Class,0.22,33949,1562.5,8,8015,1016.55
296,2023-01-20,8016,676,Corporate,2023-06-07,Second Class,0.14,28501,1767.91,3,8016,2162.08
68,2024-05-28,8017,20,Home Office,2023-08-02,Second Class,0.12,59241,931.03,7,8017,4945.69
734,2023-10-07,8018,147,Corporate,2025-06-13,Standard Class,0.0,20092,-312.43,1,8018,4951.55
67,2023-02-14,8019,868,Home Office,2023-02-14,Second Class,0.16,55503,-248.53,3,8019,2937.76
491,2025-06-04,8020,237,Home Office,2023-10-20,Standard Class,0.17,10979,-76.22,5,8020,4661.85
550,2024-01-25,8021,352,Consumer,2023-01-18,Standard Class,0.06,39656,1520.97,9,8021,816.9
460,2023-06-02,8022,1660,Corporate,2025-05-24,Standard Class,0.32,65452,1084.98,5,8022,562.87
520,2024-07-18,8023,317,Corporate,2022-09-29,First Class,0.28,35293,811.64,3,8023,868.26
305,2022-09-19,8024,1500,Home Office,2025-02-09,Same Day,0.12,04357,1468.18,2,8024,850.32
138,2023-02-01,8025,1727,Consumer,2024-06-07,Second Class,0.25,35603,14.67,3,8025,1988.86
472,2022-12-07,8026,1756,Home Office,2025-08-10,Same Day,0.3,78842,654.44,4,8026,4307.01
251,2023-03-07,8027,166,Consumer,2022-10-31,First Class,0.13,92405,734.54,3,8027,2436.13
307,2023-03-14,8028,1330,Consumer,2023-10-28,Standard Class,0.18,97111,-189.85,5,8028,3364.98
86,2023-02-06,8029,553,Home Office,2024-08-04,Second Class,0.14,16456,735.26,6,8029,1828.01
427,2022-12-23,8030,1274,Corporate,2024-10-18,Standard Class,0.15,41560,1535.1,7,8030,2902.11
787,2024-07-13,8031,1122,Consumer,2024-11-21,Standard Class,0.49,80853,1397.61,3,8031,1191.11
573,2023-04-25,8032,316,Home Office,2025-04-07,Standard Class,0.12,02411,1943.41,6,8032,1087.1
347,2025-06-25,8033,1330,Consumer,2025-07-23,Second Class,0.22,78842,1490.79,1,8033,2159.94
578,2024-04-01,8034,1017,Home Office,2024-01-08,Standard Class,0.36,24967,-209.97,6,8034,1415.68
156,2024-06-25,8035,1619,Corporate,2025-05-09,First Class,0.47,87649,1960.9,5,8035,2698.46
163,2022-09-23,8036,671,Consumer,2022-09-03,Standard Class,0.39,58676,-25.29,3,8036,1273.63
775,2023-01-08,8037,822,Consumer,2025-08-13,Same Day,0.11,87654,424.16,1,8037,4954.63
268,2024-12-22,8038,685,Corporate,2022-08-23,Second Class,0.08,67196,-77.86,3,8038,3761.37
274,2022-10-25,8039,104,Corporate,2025-03-24,Standard Class,0.36,68471,523.74,7,8039,32.71
743,2023-07-02,8040,1312,Consumer,2025-04-29,First Class,0.13,17037,1574.57,6,8040,2189.73
198,2025-04-12,8041,1471,Home Office,2023-11-15,Second Class,0.37,65508,1246.16,3,8041,52.34
631,2024-02-04,8042,380,Consumer,2023-02-04,Standard Class,0.09,02226,1633.07,4,8042,3103.03
463,2024-03-25,8043,1888,Corporate,2025-05-19,Same Day,0.4,02519,40.89,6,8043,2351.56
227,2023-11-17,8044,1133,Home Office,2022-09-11,Second Class,0.15,49871,1930.65,1,8044,2652.87
582,2023-02-14,8045,1659,Consumer,2024-01-22,Second Class,0.24,63396,238.2,6,8045,4302.77
491,2025-04-14,8046,997,Corporate,2023-05-01,Standard Class,0.31,80998,396.98,6,8046,3281.5
720,2022-09-12,8047,1322,Home Office,2023-08-05,First Class,0.26,75090,1297.84,3,8047,1297.43
557,2023-08-21,8048,168,Consumer,2024-04-22,Same Day,0.18,61315,37.35,3,8048,2083.15
731,2022-11-12,8049,630,Consumer,2023-02-27,Second Class,0.37,99389,609.17,2,8049,3795.3
281,2024-02-16,8050,413,Corporate,2023-06-19,Second Class,0.07,73512,23.0,2,8050,230.72
553,2025-02-28,8051,983,Home Office,2025-06-09,Standard Class,0.41,92168,1547.23,6,8051,3761.63
51,2022-11-17,8052,812,Home Office,2024-03-02,Standard Class,0.48,58881,1241.37,1,8052,2120.64
185,2024-02-11,8053,30,Home Office,2023-06-15,Standard Class,0.48,58997,-360.84,7,8053,548.03
632,2023-05-27,8054,1683,Home Office,2024-04-30,First Class,0.19,51792,-55.36,7,8054,1833.28
659,2022-09-12,8055,952,Corporate,2023-02-09,Second Class,0.3,38893,1588.36,2,8055,1229.13
442,2023-06-15,8056,170,Corporate,2024-08-11,Second Class,0.06,57865,1570.16,5,8056,1596.35
572,2023-03-12,8057,796,Corporate,2025-01-18,Same Day,0.18,23546,698.94,3,8057,4023.53
413,2025-03-13,8058,1009,Home Office,2024-05-16,First Class,0.21,58455,1309.95,6,8058,812.35
92,2023-07-07,8059,364,Home Office,2023-06-26,First Class,0.24,87654,117.51,6,8059,3663.56
74,2023-03-22,8060,1278,Consumer,2024-12-03,Same Day,0.06,08840,1387.43,5,8060,4559.01
128,2023-05-29,8061,215,Consumer,2023-08-24,Standard Class,0.2,58530,-283.72,8,8061,3442.8
450,2024-06-14,8062,126,Corporate,2023-06-01,First Class,0.26,20513,1627.32,6,8062,3190.26
370,2025-03-28,8063,763,Home Office,2023-01-28,Second Class,0.21,16604,631.84,3,8063,1838.19
119,2022-11-26,8064,178,Home Office,2024-09-22,First Class,0.14,84961,220.33,4,8064,3324.23
187,2023-02-25,8065,1652,Home Office,2024-11-01,Same Day,0.33,63020,584.34,7,8065,289.96
175,2025-03-31,8066,304,Home Office,2023-07-29,Same Day,0.15,98713,465.24,1,8066,1454.57
789,2025-08-11,8067,937,Consumer,2025-04-11,Same Day,0.03,30149,1795.45,9,8067,1656.87
532,2023-06-04,8068,568,Consumer,2024-01-04,Same Day,0.37,66714,1829.63,7,8068,2162.37
40,2025-01-02,8069,1694,Home Office,2023-01-12,Standard Class,0.4,65259,-136.93,2,8069,4356.76
568,2024-12-31,8070,1112,Corporate,2024-08-18,Second Class,0.24,42408,949.91,5,8070,3616.6
128,2023-01-20,8071,986,Consumer,2023-11-15,Standard Class,0.06,17807,18.34,5,8071,1482.07
679,2024-01-24,8072,1000,Corporate,2024-09-18,Standard Class,0.39,67721,920.69,3,8072,4290.1
95,2024-01-07,8073,843,Consumer,2024-01-14,Standard Class,0.32,27006,1519.34,5,8073,429.0
770,2024-12-09,8074,1618,Consumer,2023-06-23,Second Class,0.43,72389,267.37,6,8074,2752.71
485,2023-10-26,8075,1307,Consumer,2025-06-28,Standard Class,0.33,79211,1250.48,3,8075,311.52
760,2022-09-29,8076,421,Home Office,2024-04-14,First Class,0.0,21289,1235.17,2,8076,3442.02
512,2022-10-14,8077,393,Consumer,2023-09-11,Standard Class,0.13,69496,1845.63,6,8077,559.07
264,2024-05-11,8078,46,Consumer,2024-08-18,Same Day,0.12,94019,-327.99,4,8078,4655.31
788,2024-12-30,8079,310,Consumer,2022-10-26,Standard Class,0.01,87176,892.59,9,8079,667.34
722,2023-01-12,8080,609,Corporate,2025-01-23,Same Day,0.35,09224,-301.44,3,8080,2951.17
481,2024-04-18,8081,735,Corporate,2022-10-17,Same Day,0.34,27376,438.27,6,8081,552.75
